Unnamed: 0,sentiment,content
27420,1,brent gave big mention godtalk radio show last night last segment first hour podcast format avail soon
18303,1,andrewmayne work iphone macbook flat
36107,1,nice time juno http plurk com p svz
8453,1,stacywillert yeah yesterday found house want sold bank effed car accident
12533,0,dutchcowboys huh pr
6921,0,cheered i yelled shake end chant suck quot x quot got suspended amp give public apology lol
14738,1,chrisstjohn http my barackobama com page content iphone longer seems app store
29813,1,chillin bored drinking margarita txt
20897,1,jennamadison lol plan today or say tomorrow
14608,1,raemonvip will tell said happy birthday tomorrow too talking raymond
37003,1,cherrybear go back
18093,1,punkrockchick haha saw commercial it wouldnt kill
20263,1,druey merlin bad already watched bt course
13412,0,traceeellisross all miss girlfriend season
4392,0,retrorewind wok nite shift tonite miss please dm me promise wont tell anyone else
29718,1,mileysupportrs definitley miley
33322,1,okay enough talking time bed big mother s day tomorrow back greeley big move
31599,1,bha take big man type sad tweet like that
39739,0,happy mother day u mother happy mother day mother miss mom
19012,1,got stood up
23977,1,akavirtualpa http twitpic com bckp answer part question
15130,0,heritagesoftail hahaha miss bradddd guy keith
14845,1,oh please wanted complete unfinished tweet tweet cropped between tweet look dorky
30887,0,got little much sun today
7319,1,kno wat er saddo
39,1,gabbyisactive aw would unfollow would you would cry
30783,1,thomaskattus asked sf schedule dahling maybe next time
8671,1,xvikki yes
26312,1,getting ready go apartment
27210,1,jacoblovie cant say havee im james r yesterdayy im learning quotess
20583,1,hlywdscrnwriter thought several time got good friend there
3054,0,laylanatalie nowhere babe ice come job morning sigh
18927,1,almost made apple store mbp replacement fan in stock
27988,1,ditucci kind coach would read tweet still waiting non dried afro picture
8558,1,artbynemo name chad tomorrow
1778,0,remnant missed everyone tonight
29212,1,vinken thanks followfriday
29295,1,cupcake made http twitpic com w
8044,1,jonmerryman remember show remember hiccup
17525,0,hummmmm ohh miss much really hope nice friend like u
10695,1,anybody want bring lunch
26314,0,izzndsophtv want experience snow snow suck
35887,1,first mother s day next one two week
20841,1,chase shea fisher download
37635,1,hazel joy entirely possible
11286,0,japanese exchange student cutest thing ever seen seriously haha want put pocket amp keep d
27542,0,scarymommy sure entire blogroll terribly updated could motivate update redo it
9083,0,sad casue everyone going seperate way never going see friend again
3291,0,wrong liesboystell one love they really several woman http tinyurl com nlpct
12386,1,cloudy outside
11123,0,bragging kitten cuteness cat never came home wanna throw
39683,1,stupid alarm lol morning twiits
22964,0,seen up cï¿½m anh ko chiu no i noi nhï¿½ tifa roi d thang cloud danh dam gi mac ke quot gt
17147,0,apparently meant take dance lesson
21584,1,harvstrofsorrow still like coldplay said one fav cd r one fav band too
26016,1,made night
25861,0,planning week going good going get lot stuff done
11940,1,gave tumblr api pointing private account
12261,1,get hang kaitlyn
37379,1,need one follower
8090,1,jonasbrothersox umm nope anymoree
39183,1,viters hotel thankful
25812,1,haha got email truth following twitter sign need away obscure mind game
14731,1,a simple girl buzzedition miss festivity evening heading hill internet bb service
1568,0,moro end stay grandma bad shes ny ft laud a weddin florida fun miss home spike car lol
10431,1,bring yself go heroism badge achievement
15149,0,smiley steph boo miss you age get internet back try fix alo haha like act time time
25751,0,pain earlier gym session necessary evil much beer past year
33426,1,go sleep
4354,0,checking ciege cagalawan s s s collection regretting see collection tonight got invite
21621,1,devinjay oh referring lil exchange lj regard twitter archive posting
14530,0,emo zaboo ok hurt abit thought good job rude people could understand x
16990,0,im heading home gotta work sunday
33539,1,meghannian hug okay making sure
19074,1,anyone want chocolate nutella mochi gonna go waste
26959,1,safegeek technically i havent really gotten bed think right gonna stay here
4736,0,think cheap sunglass falling apart oh well
29290,1,playing window rc
7994,1,lose gut lol seriously gained lil im liking look
26731,1,woke washed up class till chillin g building nigguhs bby coming ilh
512,1,mygoldmask guy keep set list forgot ask one xx
18572,1,way orlando raining
5004,1,hubby staying one week uzbekistan
14499,0,joenkobema what s wrong come u pain
27775,0,gray hat python book reminded many security tool python version specific pain need use
9046,1,renay poor kitty there s nothing done hopefully least able find good home
34926,0,finding song idea cover actually indeed thinking awesome make day
26009,1,hughsbeautiful cool still bought it tut tut
10755,1,give day old baby poor thing http yfrog com pwwlj
36972,1,jodiegiese yeah definitely pillow fight
14349,0,beautiful day today love sunshine missing man though away weekend xxxx
19027,0,myronetadrid aw latest quot selenagomezlast day shooting goodbye canada quot
15540,0,hello aint tweetin day cuz switch thing da new place exhausted sick
24191,1,buchmamsell ist im der haus something like that guten morgen frï¿½ulein
29167,1,carlyrighteous belleville parent someone offered bus ride orillia mall thought
19296,0,momneedstherapy sorry ambien got sick perhaps work ash garden catnip plant
22223,1,im going cardiff today shopping
18986,0,study study study fun saturday
17874,1,rain moving west thwarted plan wee nap outside
32315,1,melbelle absolutely love you thanks
39649,1,mcflys bus driver told dad yday dougie smitten frankie awwwwwww also going outside lawn party lol xx
17790,0,heading graduation like this oh nick i ll looking you
21721,1,sarahtonner tweeting running
32862,1,cleaned mii scrolly ball
32568,1,resofactor agree completely
103,0,darn allergy like time year this never used problem either
8368,0,wow got killed first wave horde gear fail
29732,1,watching george lopez went school played basketball today pretty nice hot
6940,1,anyone know pc keep restarting itself
13065,1,awake am saturday sleep day oh well work keep busy work keeping awake
7268,0,calikiks asap but kid asleep car seat arianna take u need pay v bill
20232,1,oliviamunn long frisbee golfer quot accidentally quot catch one back head friend
21132,1,good luck nandito first day ib exam it road berkeley
13015,0,tired canï¿½t stay awake but must finish work sunday
23218,1,well third day virgin s captain s log star trek weekend
37861,1,pcsketch hello well sunny head fuzzy coffee brewed yet how s day
28842,1,hanging bri
22089,1,walking tesco rhiannon hannah hide evidence lastnight
20118,1,tittch file seduced sweetie
21847,1,crushstevens music always noone else understands agree important single song change whole day
5265,1,alisongow think killed judging bt energy attacking see happened spymaster
13633,0,mi corazonsito tiene frio weather suck
9943,1,sianhughes kinda hope died fire cause didnt like sign body
38722,1,day like today thankful mom s teaching proverb thankful twitter too love planit
23452,1,kait o haha philippine want follow you
8713,1,phone broken amp im lazy go verizon store get new one oh well guess phone awhile aha
1096,0,nite tweeple tomorrow day work
10983,1,miizlushious cop
24697,1,mohandoss
23758,1,iantalbot honest real art
14564,1,mattjay hey that s wa round round next week
465,0,chocolovere feel way every day
30902,1,make wish
27789,1,tangibleww like last part methodology
22413,1,justads suppossed support local economy lol good congrats
21220,0,ready
36582,1,escurel jessiebear need think name call you
24504,1,new top http tinyurl com cydpp
27212,1,confident still moment baby that s la la land demi lovato
4050,0,sick past day thus hair look wierd didnt hat would look http tinyurl com mnfkw
39667,1,zjelektra that s supposed sometimes get busy recognize always family god
33087,1,tonicate yes need ppl vote get vote ciao now till tomorrow is anybody listening yes am night
4502,0,kellykfog totally unsurprised dave coming back annalisa wrong it opposite big warm mellow dave
1073,0,honza take flight back czech republic morning really going miss him
27345,1,divacowgirl see ya
27443,1,lasttt mondayyy class
22188,0,tomatosponge hey second kind sad ok guitar guitar guitar bbq good time you gt
14492,1,laurenhalestorm yeah way home
12839,0,miss hubby already
24948,1,still amazed awesomness last night discussion great looking forward great week day go home
18680,0,superstarnikki one day
19425,0,sarah miss already sad face texted seriously gonna make cry
26691,1,dillonhall spell sound wookie
21550,1,donniescupcake tweet sometime tomorrow anothe busy day goodnight hooker chickie lol
7094,0,tummy hurt
999,1,come never sleep past good
21790,1,nikkipilkington mr tweet think
25979,1,lowri bone four capital letter aye boy that heart justice
6229,0,murray got broken
12080,1,shoe shopping luck size anything want
35156,1,skimso freako roidz hope lift leg stay way clean
17893,1,hkygrl seeing saturday
27150,1,internship day thee hospital go
20426,1,lightgood hi uploaded completely new chinese lesson www youtube com chineselearn please feel free watch enjoy
26043,1,urbanfly well tricky one would say
3795,1,nicotine replacement patch hour far good sleep hour getting bit twitchy
28422,1,aimecain whuahahhaha need cut bram ladages applejack pancake
9576,1,ladyvee i jet repair shop lol
25077,1,josephadamx watched belong me lovely sister kiddin
3160,0,knee surgery back home week
25054,1,lizajbeck argument
18317,0,took guy think bluff three time row get away it back showing shit work
9302,1,putting anything
32403,1,garretjiroux yep facebook person http bit ly dufaz
34953,0,spicybev yep itï¿½s mother day well family ignore it weï¿½re celebrating every day lol
20147,1,mohandoss anbudan bala thanx sixer comment
28885,1,getting ready early night tweeps great one every
31416,1,caseylparker yeah ranga make sense
6703,0,verb n noun ikr parent take cake tho grocery shop go eat time
39117,1,sarcasmoo waited band singapore show met chris got ticket nothing know
33587,1,souljaboytellem aw that s cute
9074,1,twpp still nw trending topic
8860,0,missing everything work want pix ipinklemonade
23984,1,twittername hosted twitterfridge email u want u open fridge check www twitterfridge com
33112,1,can t wait go bed
3409,1,odbod yeah ford focus titanium get helicopter add top end luxury model unfortunately
23924,0,lol stay hour keep missing tila s last post
